year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,1,28,18,-0.0853,0.00919,-0.0323,-0.0311,-0.0246,-0.0348,0.0167,-0.0561,0.0167,-0.0267
2020,1,28,19,0.0244,0.241,0.000942,0.0268,-0.0166,-0.00686,0.0683,-0.0584,-0.00615,-0.0327
2020,1,28,20,-0.0101,-0.107,-0.0271,-0.0577,0.0123,-0.0335,0.00317,-0.0266,-0.0364,-0.00136
2020,1,28,21,-0.0443,0.0458,-0.0339,0.0228,-0.0459,-0.0315,-0.0671,-0.0307,-0.0774,-0.0308
2020,1,28,22,0.0137,0.113,-0.00112,0.108,-0.0249,-0.00204,0.0146,-0.0194,0.0762,-0.00839
2020,1,28,23,-0.0122,-0.126,-0.0109,0.0357,-0.014,-0.0149,0.002,-0.0136,-0.0167,0.0318
2020,1,28,24,-0.0214,0.00257,-0.0406,-0.0504,-0.021,-0.025,-0.0294,-0.0499,-0.0462,0.000936
2020,1,28,25,-0.0246,-0.0993,-0.0298,-0.0292,0.00743,-0.0358,-0.0251,-0.0137,-0.0286,-0.0112
2020,1,28,26,0.0338,-0.0261,-0.0158,-0.052,0.00344,-0.0166,0.0419,-0.0355,0.0221,-0.0493
2020,1,28,27,0.02,0.0341,-0.00196,-0.00697,0.0112,0.00206,0.049,-0.0368,-0.00202,-0.0397
2020,1,28,28,-0.0053,0.00892,-0.0156,-0.0636,-0.0164,-0.00342,-0.0466,0.0152,-0.11,-0.0657
2020,1,28,29,-0.0789,-0.0223,-0.0424,-0.0348,-0.0632,-0.0386,-0.0388,-0.0372,0.00511,-0.0772
2020,1,28,30,-0.0681,0.0533,-0.0146,.,0.0519,-0.0255,0.0283,0.00241,-0.208,0.0291
2020,1,28,31,-0.0152,-0.0548,-0.0199,-0.0131,0.0192,-0.0282,-0.00671,-0.0237,0.0345,-0.0299
2020,1,28,32,-0.0386,-0.046,-0.0247,-0.00529,-0.0243,-0.0348,-0.000895,-0.003,-0.0485,0.00269
2020,1,28,33,-0.0406,-0.117,-0.0235,-0.0193,-0.0858,-0.0259,-0.0732,-0.0339,-0.116,0.0303
2020,1,28,34,-0.04,-0.0252,-0.025,-0.0223,-0.018,-0.0316,-0.0371,-0.023,-0.0237,0.0243
2020,1,28,35,-0.0242,0.0228,-0.00161,-0.0243,-0.00474,0.00255,0.0425,0.0615,-0.0151,0.0368
2020,1,28,36,-0.0341,-0.006,-0.0169,-0.00294,-0.0279,-0.0303,-0.024,-0.0323,-0.0204,0.0729
2020,1,28,37,-0.013,-0.0564,-0.0183,0.00148,-0.0141,-0.0283,-0.0044,-0.0083,0.0166,0.00612
2020,1,28,38,0.0268,-0.00283,-0.00953,-0.0212,0.00103,-0.00501,0.0217,-0.0241,-0.00196,-0.0653
2020,1,28,39,-0.0788,-0.11,-0.0519,-0.0434,-0.047,-0.0552,-0.0541,-0.0653,-0.0726,-0.0421
2020,1,28,40,-0.027,-0.00463,-0.00731,-0.0277,-0.0305,0.00975,-0.0105,-0.00452,0.0142,-0.0258
2020,1,28,41,-0.0357,-0.0142,-0.00669,-0.0113,0.0335,-0.0111,0.00815,-0.0212,0.0231,-0.0507
2020,1,28,42,-0.0472,-0.0426,-0.026,-0.0017,-0.0255,-0.0409,-0.0244,-0.0335,-0.00306,-0.0297
2020,1,28,44,-0.0787,0.711,-0.017,0.00173,-0.157,0.0167,0.0215,-0.0103,0.076,-0.0419
2020,1,28,45,-0.0216,-0.0197,-0.00784,0.00205,-0.00748,-0.00995,0.0218,0.00744,0.00113,-0.0255
2020,1,28,46,0.00985,0.0639,-0.00891,-0.0199,-0.0315,-0.0032,-0.00549,0.0000848,-0.0633,-0.074
2020,1,28,47,-0.017,-0.0205,-0.0395,-0.0148,-0.0403,-0.0422,-0.0229,-0.0815,-0.013,-0.0749
2020,1,28,48,-0.0115,0.00179,-0.0124,-0.0197,-0.00684,-0.00919,-0.0186,-0.00648,0.00186,-0.0295
2020,1,28,49,-0.00597,-0.00731,-0.00977,-0.00529,-0.0157,-0.0122,-0.0171,-0.0458,0.0784,-0.0641
2020,1,28,50,-0.0561,-0.403,-0.0423,-0.0293,.,-0.0536,-0.118,-0.0411,-0.0501,0.108
2020,1,28,51,-0.0342,-0.00372,-0.0306,-0.0339,-0.0337,-0.0258,-0.0218,-0.012,0.00234,-0.0259
2020,1,28,53,0.00362,-0.0368,0.00721,0.00731,-0.00282,0.00773,0.0203,0.000966,0.0133,0.0261
2020,1,28,54,-0.0572,0.0381,-0.0209,0.00906,-0.022,-0.0219,-0.0654,-0.0201,-0.0266,0.00206
2020,1,28,55,0.0274,0.00572,0.00423,0.0108,0.00122,0.00214,0.0397,-0.0305,0.0387,-0.0195
2020,1,28,56,0.0138,0.0925,-0.0022,-0.0139,-0.092,0.00583,0.00956,-0.00846,0.0569,-0.0157
2020,1,29,1,0.00791,0.0433,-0.0325,-0.0102,-0.0329,-0.0382,-0.0374,-0.0604,0.0264,-0.03
2020,1,29,2,-0.125,-0.215,-0.0321,-0.0658,.,0.0267,0.0196,0.0236,0.0583,-0.14
2020,1,29,4,0.00181,0.0268,-0.0158,-0.0217,-0.0223,-0.0104,0.00616,0.000329,-0.00478,-0.0294
2020,1,29,5,0.00173,0.0626,-0.000421,0.0774,-0.00763,-0.000981,0.04,-0.00936,0.0843,-0.0236
2020,1,29,6,-0.014,-0.0102,-0.0236,-0.0254,-0.0184,-0.0214,-0.00515,-0.00511,-0.0144,0.00402
2020,1,29,8,0.00578,-0.0202,-0.000817,-0.00327,0.00194,0.00126,-0.000853,0.00398,-0.00343,-0.00198
2020,1,29,9,-0.0195,-0.101,-0.0473,-0.0402,-0.0547,-0.0622,-0.0113,-0.0639,-0.026,0.0148
2020,1,29,10,-0.0369,-0.254,-0.0386,-0.0801,-0.124,-0.0156,-0.0355,-0.0266,-0.0748,-0.00776
2020,1,29,11,-0.0522,0.0644,-0.00344,0.00204,-0.0377,-0.00548,-0.0483,-0.0259,0.108,0.0912
2020,1,29,12,0.0127,0.0221,-0.00367,-0.00903,-0.00708,-0.000964,0.01,0.00547,-0.00246,-0.0191
2020,1,29,13,-0.0106,-0.0323,-0.0177,-0.0116,-0.0182,-0.0211,-0.0148,-0.0413,0.0207,-0.032
2020,1,29,15,0.0172,-0.0377,-0.00544,0.00383,-0.0319,-0.0196,-0.0268,-0.00983,-0.00255,0.00523
2020,1,29,16,0.0036,0.0637,-0.0182,-0.0174,-0.0549,-0.0108,0.0353,0.00348,-0.0339,-0.0592
2020,1,29,17,0.00448,-0.196,-0.0578,-0.0634,-0.0386,-0.059,-0.032,-0.0927,-0.0297,-0.061
2020,1,29,18,-0.0775,-0.0477,-0.048,-0.0552,-0.041,-0.0482,-0.0173,-0.063,-0.0576,-0.0747
2020,1,29,19,0.0666,0.334,-0.00345,0.0225,-0.0379,-0.00853,0.0581,-0.0885,0.043,-0.0382
2020,1,29,20,-0.00165,-0.136,-0.0362,-0.0672,-0.00565,-0.0398,-0.0239,-0.0431,-0.0505,-0.0139
2020,1,29,21,-0.0287,0.0275,-0.0377,-0.014,-0.0513,-0.0318,-0.0688,-0.0367,-0.0672,-0.048
2020,1,29,22,0.00991,0.159,-0.00178,0.0762,-0.014,-0.00526,0.0281,-0.00605,0.0225,0.0118
2020,1,29,23,-0.0289,-0.12,-0.0325,-0.0185,-0.0346,-0.0332,-0.00713,-0.0264,-0.0354,-0.0158
2020,1,29,24,-0.00295,-0.0154,-0.0297,-0.0297,-0.0422,-0.0272,-0.0398,-0.0517,-0.0156,-0.00946
2020,1,29,25,-0.0321,-0.0978,-0.0376,-0.0345,0.0384,-0.0511,-0.023,-0.0253,-0.0901,-0.0192
2020,1,29,26,0.0558,-0.0117,-0.0104,-0.0643,0.0118,-0.00856,0.0498,-0.0384,0.0749,-0.054
2020,1,29,27,0.045,0.0637,0.00238,-0.00638,0.0221,0.00976,0.0506,-0.0323,-0.0103,-0.0335
2020,1,29,28,0.00439,0.194,-0.0249,-0.0877,-0.0187,-0.0233,-0.0527,0.0183,-0.00598,-0.0633
2020,1,29,29,-0.0307,0.0133,-0.0473,-0.0361,-0.0454,-0.0527,-0.000754,-0.0637,0.0262,-0.056
2020,1,29,30,-0.0221,-0.023,-0.0233,.,0.0421,-0.0348,0.0348,0.0155,-0.216,0.0509
2020,1,29,31,-0.0151,-0.00769,-0.03,-0.00892,-0.00596,-0.0418,-0.0284,-0.0395,0.0324,-0.0563
2020,1,29,32,-0.0202,0.022,-0.0233,-0.00325,-0.0674,-0.0198,0.11,0.00111,-0.0941,0.0148
2020,1,29,33,-0.0319,-0.0581,-0.0274,-0.0232,-0.141,-0.0286,-0.0592,-0.0398,-0.0798,0.0197
2020,1,29,34,-0.029,-0.0272,-0.0294,-0.0261,-0.0165,-0.0382,-0.0304,-0.0316,-0.0293,0.012
2020,1,29,35,-0.0124,-0.0106,-0.00541,-0.045,-0.00303,-0.00222,0.024,0.0605,0.0127,0.0102
2020,1,29,36,-0.0246,-0.0138,-0.0333,-0.0269,-0.0419,-0.039,-0.0356,-0.0382,-0.0576,-0.0156
2020,1,29,37,0.0136,-0.0529,-0.0111,-0.000758,-0.00979,-0.0161,0.0133,0.000788,-0.0145,-0.0186
2020,1,29,38,0.0472,0.0327,-0.00225,-0.0202,0.00715,0.00605,0.0379,-0.0249,0.0306,-0.0728
2020,1,29,39,-0.0668,-0.0752,-0.0649,-0.0586,-0.0673,-0.0651,-0.055,-0.0794,-0.0566,-0.1
2020,1,29,40,-0.0259,-0.0483,-0.0173,-0.0495,-0.0432,0.00479,0.00496,0.003,0.0484,-0.029
2020,1,29,41,-0.0181,-0.053,-0.0149,-0.0279,-0.00209,-0.0122,-0.0164,-0.0146,0.000347,-0.0262
2020,1,29,42,-0.0357,-0.0321,-0.0258,0.00362,-0.0243,-0.0444,-0.0216,-0.0354,-0.0341,-0.0623
2020,1,29,44,-0.0641,0.672,-0.0166,-0.0149,-0.0812,0.00511,0.0208,-0.00689,-0.102,0.00271
2020,1,29,45,-0.011,-0.00536,-0.00782,-0.00417,-0.00198,-0.0107,0.0242,0.00926,-0.0183,-0.0207
2020,1,29,46,0.037,0.0474,0.00156,-0.0338,-0.0516,0.0172,0.0134,-0.000947,-0.000103,-0.09
2020,1,29,47,0.011,0.0238,-0.0174,-0.00198,-0.0162,-0.0207,-0.00117,-0.0503,0.0163,-0.0552
2020,1,29,48,-0.00374,0.00881,-0.0117,-0.0139,-0.0117,-0.00995,-0.00618,0.00615,-0.0081,-0.025
2020,1,29,49,-0.00145,-0.0539,-0.0251,-0.0141,-0.0488,-0.0302,-0.0356,-0.0372,0.0192,-0.0745
2020,1,29,50,-0.0592,-0.413,-0.0664,-0.048,.,-0.0715,-0.121,-0.0559,-0.0495,0.00975
2020,1,29,51,-0.0172,-0.0642,-0.025,-0.0322,-0.0218,-0.0177,-0.0108,-0.0194,-0.0162,-0.0489
2020,1,29,53,0.033,-0.0642,0.0002,0.000539,-0.00948,0.000478,0.011,-0.00701,-0.0232,0.0237
2020,1,29,54,-0.0633,0.129,-0.0389,-0.0638,-0.0344,-0.0412,-0.0588,-0.0345,-0.0906,-0.0222
2020,1,29,55,0.0518,0.0323,0.00941,0.0313,-0.023,0.00485,0.047,-0.0463,0.0497,-0.016
2020,1,29,56,-0.00524,-0.23,-0.0276,-0.00431,-0.114,-0.0268,-0.0455,-0.027,-0.0487,-0.0312
2020,1,30,1,0.0119,-0.0512,-0.0293,-0.0208,-0.0279,-0.0328,-0.0229,-0.0568,-0.0311,-0.0253
2020,1,30,2,-0.112,-0.258,0.000271,-0.051,.,0.101,0.0551,0.0445,0.101,-0.123
2020,1,30,4,-0.00617,0.0155,-0.00319,-0.00257,-0.01,-0.00135,0.0315,0.00648,0.0213,-0.0292
2020,1,30,5,-0.00371,0.052,0.0264,0.0183,0.0232,0.0288,0.0744,0.0352,0.128,-0.031
2020,1,30,6,-0.0165,-0.0284,-0.0225,-0.0235,-0.0205,-0.0212,-0.00453,-0.0105,-0.0153,-0.0147
2020,1,30,8,-0.00897,0.0206,-0.00349,-0.00832,0.00421,0.000204,-0.000335,0.00853,0.0429,-0.0104
2020,1,30,9,-0.00782,-0.113,-0.0386,-0.0275,-0.0532,-0.0614,0.00214,-0.0548,-0.00807,-0.0358
2020,1,30,10,-0.00321,-0.237,-0.0293,-0.0751,-0.14,-0.00284,-0.0208,0.00247,-0.0954,-0.0213
2020,1,30,11,-0.0385,-0.00515,-0.00694,-0.00483,-0.0407,0.00776,-0.0416,-0.0192,0.18,0.0726
2020,1,30,12,0.0183,0.0167,0.00709,-0.00123,0.0138,0.00668,0.0208,0.0158,-0.00569,-0.0221
2020,1,30,13,-0.00778,-0.00276,-0.0125,-0.00905,-0.0153,-0.0135,-0.0125,-0.0299,0.00546,-0.0472
2020,1,30,15,0.0141,-0.0186,-0.00481,0.00518,-0.074,-0.0177,-0.0345,-0.00164,0.0122,-0.0133
2020,1,30,16,0.0169,0.0644,-0.00498,0.0194,-0.0366,-0.0000822,0.0122,-0.00328,-0.000422,-0.0355
2020,1,30,17,0.0334,-0.157,-0.0159,-0.0246,-0.00843,-0.0117,0.0362,-0.033,0.0663,-0.0447
2020,1,30,18,-0.0263,-0.134,-0.0251,-0.0337,-0.0451,-0.0174,-0.00706,-0.0272,-0.0395,-0.0655
2020,1,30,19,0.0926,0.273,0.0318,0.0405,-0.00593,0.0344,0.0913,-0.0339,0.155,-0.00838
2020,1,30,20,-0.00122,-0.142,-0.0218,-0.0439,0.0121,-0.0284,0.00558,-0.0234,0.014,-0.00796
2020,1,30,21,-0.0298,0.00657,-0.0292,-0.00145,-0.0466,-0.0219,-0.0426,-0.0193,-0.0111,-0.0291
2020,1,30,22,-0.0186,0.16,-0.00987,0.0602,-0.00983,-0.0189,0.0287,-0.00821,0.00323,0.026
2020,1,30,23,-0.037,-0.0232,-0.0192,-0.0246,-0.0201,-0.0182,-0.0022,0.000512,-0.0452,-0.0187
2020,1,30,24,-0.00304,-0.0268,-0.0138,-0.0104,-0.0249,-0.0187,-0.0218,-0.0214,-0.00268,-0.0132
2020,1,30,25,-0.0325,-0.023,-0.0325,-0.0291,0.0388,-0.0463,-0.0228,-0.0152,-0.058,-0.0368
2020,1,30,26,0.0644,-0.00312,0.00715,-0.0449,0.021,0.0123,0.0719,-0.0205,0.143,-0.0598
2020,1,30,27,0.0685,0.0462,0.0376,0.0333,0.0606,0.0405,0.0937,0.0299,0.0355,-0.013
2020,1,30,28,0.0129,0.0691,-0.0242,-0.0895,-0.019,-0.0202,-0.0276,0.0258,0.0396,-0.0507
2020,1,30,29,-0.0326,-0.0143,-0.0278,-0.0171,-0.0283,-0.032,0.0354,-0.0142,0.0191,-0.0447
2020,1,30,30,-0.0174,-0.000545,-0.0173,.,0.0367,-0.0281,0.0274,0.0119,-0.189,0.0781
2020,1,30,31,0.00545,0.0326,-0.00101,0.0237,-0.00383,-0.0105,0.0224,0.000607,0.0479,-0.062
2020,1,30,32,-0.000868,0.0308,-0.0117,0.0141,-0.0513,-0.0127,0.112,0.00128,-0.0712,0.0188
2020,1,30,33,-0.014,-0.012,-0.0151,-0.00192,-0.131,-0.024,-0.0324,-0.0235,-0.0496,0.0309
2020,1,30,34,-0.0194,-0.0307,-0.0228,-0.0167,-0.0195,-0.0346,-0.0172,-0.0212,-0.00742,-0.0203
2020,1,30,35,-0.0372,-0.0546,-0.00993,-0.0304,-0.00788,-0.00866,0.00372,0.0793,0.0233,-0.0113
2020,1,30,36,-0.0127,-0.00224,-0.0197,-0.0166,-0.023,-0.0227,-0.00979,-0.0224,-0.0351,-0.054
2020,1,30,37,0.0111,-0.063,-0.000755,-0.00126,0.00774,-0.0033,0.0195,0.00549,0.00509,-0.0184
2020,1,30,38,0.0637,0.0793,0.028,0.00636,0.0387,0.0381,0.0688,0.00715,0.0915,-0.0472
2020,1,30,39,-0.0468,-0.0771,-0.0373,-0.0129,-0.0374,-0.0413,-0.0439,-0.0387,-0.00859,-0.0905
2020,1,30,40,-0.0282,-0.0284,-0.0174,-0.0363,-0.0397,-0.00126,0.0106,0.00603,0.0859,-0.0303
2020,1,30,41,-0.00972,0.038,-0.012,-0.0362,0.0182,-0.00771,-0.00479,-0.00796,-0.0101,-0.0143
2020,1,30,42,-0.0324,-0.0189,-0.0161,0.0102,-0.011,-0.0342,-0.0039,-0.0181,-0.0351,-0.056
2020,1,30,44,-0.12,-0.0599,-0.0528,-0.0303,-0.21,-0.0172,0.0957,0.00206,-0.198,0.119
2020,1,30,45,-0.00189,0.0134,-0.00695,-0.0119,-0.00767,-0.00575,0.0317,0.00736,-0.0261,-0.0165
2020,1,30,46,0.0596,0.047,0.0255,0.0208,-0.0621,0.0413,0.0529,0.0438,0.0618,-0.0543
2020,1,30,47,0.0165,0.0268,-0.0141,-0.00527,-0.0204,-0.00988,-0.00045,-0.0429,0.0121,-0.0159
2020,1,30,48,-0.01,-0.018,-0.0102,-0.00634,-0.0116,-0.0124,0.00296,0.00343,-0.00814,-0.022
2020,1,30,49,-0.00752,-0.0114,-0.0225,-0.0217,-0.0494,-0.0194,-0.0249,-0.0302,0.023,-0.0861
2020,1,30,50,-0.087,-0.282,-0.07,-0.0384,.,-0.0756,-0.0958,-0.0208,-0.0944,0.0243
2020,1,30,51,-0.0182,-0.0659,-0.0145,-0.021,-0.0144,-0.00695,0.0000862,-0.00776,-0.00548,-0.0504
2020,1,30,53,0.0204,-0.0688,0.00403,-0.00122,-0.0371,0.0125,0.0194,-0.0014,0.0108,0.0244
2020,1,30,54,-0.0599,0.142,-0.0351,-0.038,-0.034,-0.0358,-0.0554,-0.0114,-0.0844,-0.0161
2020,1,30,55,0.0723,0.0667,0.0378,0.0572,0.0194,0.0326,0.0844,-0.012,0.11,-0.0111
2020,1,30,56,-0.0169,-0.021,-0.0275,0.00379,-0.116,-0.0281,-0.0617,-0.0354,-0.086,-0.0338
2020,1,31,1,0.0103,-0.0801,-0.0159,-0.0234,-0.0162,-0.0137,0.00575,-0.037,-0.00635,-0.0328
2020,1,31,2,-0.0667,-0.176,0.0178,-0.0291,.,0.121,-0.00956,0.0645,0.00753,-0.0599
2020,1,31,4,-0.0000524,0.000518,0.00912,0.0227,0.0134,0.000251,0.0454,0.0159,0.00183,-0.0133
2020,1,31,5,-0.00379,0.107,0.0529,0.0415,0.0657,0.0469,0.0922,0.066,0.063,0.00313
2020,1,31,6,-0.0218,-0.0193,-0.0142,-0.0151,-0.0205,-0.0116,0.00736,-0.000731,-0.0235,-0.0116
2020,1,31,8,-0.0191,0.000592,-0.0181,-0.0275,-0.0161,-0.00838,-0.0193,-0.00238,0.00932,-0.00478
2020,1,31,9,-0.0277,-0.0346,-0.0398,-0.03,-0.0843,-0.0542,0.023,-0.0571,-0.0343,-0.046
2020,1,31,10,-0.0221,-0.153,-0.0197,-0.0546,-0.0776,-0.00114,-0.0202,0.00794,-0.166,0.0107
2020,1,31,11,-0.0608,0.0113,-0.0125,-0.0225,-0.0227,0.0472,-0.0147,-0.00464,0.0143,0.049
2020,1,31,12,0.014,0.0323,0.0072,-0.0024,0.0217,0.00407,0.022,0.0175,-0.0123,-0.0305
2020,1,31,13,-0.00761,0.00989,-0.0108,-0.00866,-0.00605,-0.0137,-0.0123,-0.029,0.00357,-0.065
2020,1,31,15,0.00884,0.0663,0.000233,0.00928,-0.0862,-0.00873,-0.0318,0.0108,-0.0232,-0.0031
2020,1,31,16,0.0217,-0.015,-0.00473,-0.00167,-0.0198,-0.00187,0.0108,0.0114,-0.0505,-0.0464
2020,1,31,17,0.0604,0.0995,0.0253,0.0188,0.0323,0.0279,0.0855,0.0214,0.107,0.0111
2020,1,31,18,-0.0159,-0.107,-0.00343,-0.00872,-0.0162,0.00147,-0.00724,0.0056,0.022,-0.0689
2020,1,31,19,0.128,0.172,0.0572,0.0786,0.0231,0.0537,0.142,0.0139,0.125,0.0246
2020,1,31,20,-0.0164,-0.115,-0.00803,-0.0349,0.00932,-0.00821,0.000316,-0.0012,0.0466,-0.0298
2020,1,31,21,-0.0314,-0.00472,-0.0228,-0.00266,-0.0303,-0.0198,-0.0448,-0.0103,-0.014,0.0086
2020,1,31,22,-0.0205,0.147,-0.00469,0.0616,-0.00391,-0.0135,0.0396,0.000848,-0.0363,0.0142
2020,1,31,23,-0.0367,-0.0352,-0.0229,-0.0181,-0.0239,-0.0232,-0.0101,0.00329,-0.0583,-0.0373
2020,1,31,24,0.00251,-0.0316,-0.0109,-0.00247,-0.0232,-0.0261,-0.0213,-0.0131,0.028,-0.0454
2020,1,31,25,-0.0325,-0.00167,-0.0308,-0.0304,0.092,-0.0409,-0.0283,-0.0144,-0.0537,-0.0499
2020,1,31,26,0.0728,-0.000913,0.0235,-0.0186,0.0286,0.0302,0.0934,-0.00375,0.166,-0.0559
2020,1,31,27,0.0653,0.0289,0.0372,0.0341,0.0645,0.0387,0.0828,0.0261,0.0372,0.0014
2020,1,31,28,0.0342,0.164,-0.00894,-0.038,0.000627,-0.0233,0.0288,0.0156,-0.0275,-0.0598
2020,1,31,29,-0.0137,-0.0736,-0.00586,-0.0184,0.0298,-0.0129,0.0491,0.0399,0.0126,0.0201
2020,1,31,30,-0.015,-0.126,-0.0311,.,0.0578,-0.0483,0.0091,0.0163,-0.161,0.0443
2020,1,31,31,0.005,0.0198,-0.00524,0.0201,-0.0244,-0.0126,0.0302,-0.00428,0.0506,-0.092
2020,1,31,32,-0.0161,0.0646,-0.00922,0.0366,-0.069,-0.0137,0.102,0.0139,-0.0313,-0.00374
2020,1,31,33,-0.0111,-0.0354,-0.0287,-0.0222,-0.156,-0.0315,-0.0152,-0.0312,0.0235,-0.0013
2020,1,31,34,-0.0157,-0.0301,-0.0181,-0.0144,-0.0276,-0.0228,-0.0135,-0.0149,-0.0261,-0.0264
2020,1,31,35,-0.0209,-0.135,-0.00256,-0.068,-0.002,0.00439,-0.0274,0.0785,-0.0104,-0.0341
2020,1,31,36,-0.0174,-0.0000333,-0.00905,-0.0114,-0.00278,-0.00765,-0.00141,-0.0102,-0.00843,-0.0343
2020,1,31,37,0.000363,-0.00432,0.00145,0.000311,0.0159,-0.00275,-0.00181,0.0111,0.0179,-0.0394
2020,1,31,38,0.0718,0.18,0.0362,0.0159,0.0398,0.0468,0.0779,0.0139,0.0589,-0.0304
2020,1,31,39,-0.0411,-0.073,-0.0191,-0.00202,-0.0216,-0.0211,-0.0262,-0.0113,0.00107,-0.0755
2020,1,31,40,-0.0161,-0.0244,-0.00868,-0.0315,-0.0277,0.00703,0.00845,0.0123,0.0452,-0.0139
2020,1,31,41,0.00545,-0.00425,-0.0031,-0.0308,0.00318,0.00615,0.0135,-0.00299,-0.0356,0.00896
2020,1,31,42,-0.0334,-0.00682,-0.0152,0.00038,-0.00348,-0.0297,0.0021,-0.0145,-0.0629,-0.0551
2020,1,31,44,-0.122,-0.123,-0.0538,-0.0672,-0.141,-0.00964,0.0109,-0.0147,-0.164,0.171
2020,1,31,45,-0.0000321,0.0248,-0.00983,-0.0176,-0.0175,-0.00544,0.0202,0.00682,-0.0314,-0.00968
2020,1,31,46,0.0802,0.0566,0.0386,0.0472,-0.0191,0.0466,0.0405,0.0375,0.0303,-0.056
2020,1,31,47,0.024,0.0564,-0.00142,-0.00955,-0.00424,0.00215,0.0113,-0.0293,0.00644,0.019
2020,1,31,48,-0.00878,-0.000146,-0.00617,-0.00491,-0.00779,-0.00641,0.00764,0.0157,-0.0106,-0.0188
2020,1,31,49,-0.00947,0.0333,-0.0058,-0.0137,-0.0445,0.00571,-0.0366,-0.015,0.0167,-0.0367
2020,1,31,50,-0.141,-0.268,-0.0684,-0.0451,.,-0.0705,-0.0477,0.00766,-0.203,0.0275
2020,1,31,51,-0.014,-0.0662,-0.00992,-0.0129,-0.0104,-0.00637,0.00878,0.00104,-0.0208,-0.0466
2020,1,31,53,0.0242,-0.0634,0.00895,0.000583,-0.000812,0.0185,0.0302,-0.00688,-0.0132,0.0175
2020,1,31,54,-0.051,0.197,-0.00668,-0.0414,0.00635,-0.0156,-0.0341,0.0083,-0.0276,0.00802
2020,1,31,55,0.0904,0.075,0.0641,0.061,0.0518,0.0666,0.108,0.0229,0.155,0.0458
2020,1,31,56,-0.0192,0.0447,-0.0208,-0.00967,-0.0977,-0.0182,-0.043,-0.0192,-0.0776,-0.0618
2020,2,1,1,0.00888,-0.0952,-0.0285,-0.031,-0.036,-0.0212,0.0103,-0.0258,-0.0232,-0.0212
2020,2,1,2,0.0436,-0.245,0.0287,-0.00983,.,0.109,-0.0179,0.0699,-0.166,0.0751
2020,2,1,4,-0.0063,0.109,0.00906,0.0216,0.0133,0.000776,0.0298,0.0315,0.00576,-0.0214
2020,2,1,5,0.00101,0.0776,0.037,0.162,0.0386,0.0287,0.0834,0.0539,0.0478,-0.0435
2020,2,1,6,-0.0145,-0.00493,-0.0118,-0.0142,-0.015,-0.00672,0.00735,0.0118,-0.0324,-0.0117
2020,2,1,8,-0.032,-0.0348,-0.0251,-0.0389,-0.0193,-0.0113,-0.0203,0.022,0.0153,-0.0055
2020,2,1,9,-0.0126,0.00156,-0.0205,-0.0124,-0.0508,-0.0335,0.0464,-0.00576,-0.0153,-0.0828
2020,2,1,10,-0.01,-0.00835,-0.0141,-0.0403,-0.137,0.00331,0.0312,0.0876,-0.178,-0.0108
2020,2,1,11,-0.0412,0.00128,-0.00261,-0.0143,0.0149,0.0485,0.00402,0.045,0.0419,0.0732
2020,2,1,12,0.00168,-0.0213,0.00121,-0.00336,0.0153,-0.00309,0.0264,0.031,-0.011,-0.0418
2020,2,1,13,-0.00428,-0.149,-0.0108,-0.0109,-0.014,-0.00978,-0.0219,-0.011,0.0141,-0.0507
2020,2,1,15,-0.0029,0.0209,-0.00902,0.00102,-0.0908,-0.0191,-0.0267,0.0318,-0.0506,-0.0414
2020,2,1,16,0.0102,-0.0741,-0.0155,-0.00382,-0.0143,-0.0164,-0.014,0.0109,-0.0531,-0.0432
2020,2,1,17,0.0664,0.033,0.0241,0.0254,0.0176,0.0251,0.0959,0.0298,0.0821,0.0389
2020,2,1,18,-0.0232,-0.119,-0.00539,-0.0105,-0.0215,0.000534,-0.0188,0.0237,-0.0221,-0.0661
2020,2,1,19,0.121,0.0913,0.0445,0.0548,0.0107,0.0457,0.138,0.00603,0.117,0.0698
2020,2,1,20,-0.0368,-0.195,-0.0103,-0.0279,-0.00673,-0.0077,-0.0158,0.0177,0.0662,-0.0103
2020,2,1,21,-0.0211,-0.0837,-0.0156,0.0203,-0.0215,-0.0146,-0.0113,0.0145,-0.0158,-0.00646
2020,2,1,22,-0.0313,0.108,-0.0198,0.0248,-0.0181,-0.0262,0.0315,0.0153,-0.0691,-0.0321
2020,2,1,23,-0.0292,-0.0674,-0.0285,-0.00737,-0.0463,-0.0233,0.00731,-0.0138,-0.0763,-0.0491
2020,2,1,24,0.0262,-0.0372,0.00537,0.00756,-0.000698,0.00248,0.00285,0.0397,0.044,-0.0243
2020,2,1,25,-0.0253,0.0285,-0.0209,-0.0165,0.112,-0.0403,-0.01,-0.0103,0.00439,-0.0638
2020,2,1,26,0.0682,-0.0317,0.0171,-0.0132,0.0235,0.0206,0.0737,-0.00559,0.158,-0.0437
2020,2,1,27,0.0503,0.0148,0.0282,0.0246,0.0403,0.0313,0.082,0.0202,0.0175,0.0207
2020,2,1,28,0.0485,-0.0306,-0.00482,-0.0336,0.0017,-0.0126,0.0113,0.0141,0.00988,-0.0677
2020,2,1,29,-0.0373,-0.101,-0.0138,-0.0327,-0.00384,-0.00967,0.0259,0.0465,0.0133,0.0447
